 beta-PtO2, orthorhombic, PDF# 43-1045          Feff8L (EXAFS)       0.1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.303 Rnm= 1.388 L3 shell
 Pot 1 Z=78 Rmt= 1.307 Rnm= 1.400
 Pot 2 Z= 8 Rmt= 0.993 Rnm= 1.061
 Gam_ch=5.171E+00 H-L exch
 Mu= 6.451E+00 kf=2.428E+00 Vint=-1.600E+01 Rs_int= 1.494
 PATH  Rmax=10.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   86      icalc       2
 -----------------------------------------------------------------------
   3   8.000   5.4722    2.2502    6.45059 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  1.100  1.1228E+01  4.6206E-01 -2.3838E+01  1.058E+00  7.6909E+00  2.6592E+00
  1.200  1.1210E+01  4.9513E-01 -2.4521E+01  1.058E+00  7.7548E+00  2.7007E+00
  1.300  1.1191E+01  5.2667E-01 -2.5173E+01  1.058E+00  7.8131E+00  2.7452E+00
  1.400  1.1171E+01  5.5677E-01 -2.5794E+01  1.058E+00  7.8641E+00  2.7927E+00
  1.500  1.1149E+01  5.8555E-01 -2.6386E+01  1.059E+00  7.9062E+00  2.8432E+00
  1.600  1.1126E+01  6.1313E-01 -2.6949E+01  1.059E+00  7.9384E+00  2.8965E+00
  1.700  1.1102E+01  6.3965E-01 -2.7483E+01  1.060E+00  7.9600E+00  2.9526E+00
  1.800  1.1076E+01  6.6521E-01 -2.7989E+01  1.061E+00  7.9709E+00  3.0114E+00
  1.900  1.1050E+01  6.8990E-01 -2.8467E+01  1.062E+00  7.9716E+00  3.0730E+00
  2.000  1.1022E+01  7.1373E-01 -2.8916E+01  1.063E+00  7.9632E+00  3.1372E+00
  2.200  1.0962E+01  7.5841E-01 -2.9728E+01  1.065E+00  7.9270E+00  3.2739E+00
  2.400  1.0897E+01  7.9718E-01 -3.0422E+01  1.068E+00  7.8851E+00  3.4216E+00
  2.600  1.0827E+01  8.2543E-01 -3.0990E+01  1.071E+00  7.8709E+00  3.5810E+00
  2.800  1.0719E+01  8.1976E-01 -3.1319E+01  1.050E+00  7.9369E+00  3.7653E+00
  3.000  1.0642E+01  9.5161E-01 -3.1838E+01  1.159E+00  5.5712E+00  3.9305E+00
  3.200  1.0627E+01  1.0120E+00 -3.2563E+01  1.193E+00  5.0010E+00  4.0649E+00
  3.400  1.0612E+01  1.0359E+00 -3.3246E+01  1.215E+00  4.7179E+00  4.2021E+00
  3.600  1.0583E+01  1.0277E+00 -3.3853E+01  1.225E+00  4.5795E+00  4.3474E+00
  3.800  1.0546E+01  9.9270E-01 -3.4410E+01  1.228E+00  4.5261E+00  4.4976E+00
  4.000  1.0504E+01  9.4325E-01 -3.4925E+01  1.227E+00  4.5274E+00  4.6524E+00
  4.200  1.0454E+01  8.8201E-01 -3.5402E+01  1.222E+00  4.5668E+00  4.8112E+00
  4.400  1.0399E+01  8.1551E-01 -3.5846E+01  1.215E+00  4.6345E+00  4.9738E+00
  4.600  1.0338E+01  7.4712E-01 -3.6261E+01  1.206E+00  4.7241E+00  5.1398E+00
  4.800  1.0273E+01  6.7984E-01 -3.6649E+01  1.195E+00  4.8314E+00  5.3087E+00
  5.000  1.0205E+01  6.1578E-01 -3.7014E+01  1.184E+00  4.9534E+00  5.4804E+00
  5.200  1.0133E+01  5.5526E-01 -3.7357E+01  1.173E+00  5.0878E+00  5.6545E+00
  5.400  1.0059E+01  4.9938E-01 -3.7680E+01  1.160E+00  5.2329E+00  5.8308E+00
  5.600  9.9847E+00  4.4811E-01 -3.7985E+01  1.149E+00  5.3874E+00  6.0090E+00
  5.800  9.9092E+00  4.0146E-01 -3.8274E+01  1.137E+00  5.5503E+00  6.1891E+00
  6.000  9.8339E+00  3.5924E-01 -3.8548E+01  1.126E+00  5.7208E+00  6.3707E+00
  6.500  9.6453E+00  2.7042E-01 -3.9173E+01  1.100E+00  6.1759E+00  6.8306E+00
  7.000  9.4548E+00  2.0182E-01 -3.9736E+01  1.075E+00  6.6662E+00  7.2976E+00
  7.500  9.2596E+00  1.5120E-01 -4.0269E+01  1.051E+00  7.1864E+00  7.7699E+00
  8.000  9.0610E+00  1.1637E-01 -4.0781E+01  1.029E+00  7.7328E+00  8.2465E+00
  8.500  8.8626E+00  9.2148E-02 -4.1260E+01  1.011E+00  8.3023E+00  8.7266E+00
  9.000  8.6691E+00  7.4793E-02 -4.1700E+01  9.968E-01  8.8930E+00  9.2094E+00
  9.500  8.4809E+00  6.1176E-02 -4.2104E+01  9.853E-01  9.5029E+00  9.6945E+00
 10.000  8.2972E+00  5.0692E-02 -4.2491E+01  9.764E-01  1.0131E+01  1.0181E+01
 11.000  7.9407E+00  3.8535E-02 -4.3236E+01  9.624E-01  1.1436E+01  1.1160E+01
 12.000  7.6048E+00  3.2035E-02 -4.3869E+01  9.528E-01  1.2800E+01  1.2143E+01
 13.000  7.2894E+00  2.5695E-02 -4.4417E+01  9.470E-01  1.4219E+01  1.3128E+01
 14.000  6.9897E+00  1.9408E-02 -4.4910E+01  9.429E-01  1.5686E+01  1.4117E+01
 15.000  6.7087E+00  1.1559E-02 -4.5286E+01  9.402E-01  1.7199E+01  1.5107E+01
 16.000  6.4436E+00  2.8928E-03 -4.4758E+01  9.384E-01  1.8754E+01  1.6099E+01
 17.000  6.1929E+00  8.7979E-03 -4.3609E+01  9.356E-01  2.0349E+01  1.7092E+01
 18.000  5.9541E+00  1.4546E-02 -4.3924E+01  9.332E-01  2.1980E+01  1.8086E+01
 19.000  5.7253E+00  1.7119E-02 -4.4282E+01  9.316E-01  2.3647E+01  1.9080E+01
 20.000  5.5075E+00  1.8012E-02 -4.4612E+01  9.306E-01  2.5346E+01  2.0075E+01
