 beta-PtO2, orthorhombic, PDF# 43-1045          Feff8L (EXAFS)       0.1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.303 Rnm= 1.388 L3 shell
 Pot 1 Z=78 Rmt= 1.307 Rnm= 1.400
 Pot 2 Z= 8 Rmt= 0.993 Rnm= 1.061
 Gam_ch=5.171E+00 H-L exch
 Mu= 6.451E+00 kf=2.428E+00 Vint=-1.600E+01 Rs_int= 1.494
 PATH  Rmax=10.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path  242      icalc       2
 -----------------------------------------------------------------------
   3   8.000   7.7901    2.2502    6.45059 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
    -4.4839   -0.0000   -6.2720  1  78 Pt
    -3.4391    0.6808   -4.7040  2   8 O
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -0.000  1.1322E+01  4.0144E-05 -1.3348E+01  1.058E+00  7.1667E+00  2.4316E+00
  0.100  1.1322E+01  2.7869E-02 -1.4878E+01  1.058E+00  7.1725E+00  2.4336E+00
  0.200  1.1319E+01  5.5314E-02 -1.6348E+01  1.058E+00  7.1896E+00  2.4395E+00
  0.300  1.1315E+01  8.1929E-02 -1.7760E+01  1.058E+00  7.2177E+00  2.4492E+00
  0.400  1.1310E+01  1.0734E-01 -1.9114E+01  1.058E+00  7.2559E+00  2.4628E+00
  0.500  1.1303E+01  1.3121E-01 -2.0411E+01  1.058E+00  7.3032E+00  2.4802E+00
  0.600  1.1294E+01  1.5327E-01 -2.1653E+01  1.058E+00  7.3583E+00  2.5012E+00
  0.700  1.1284E+01  1.7329E-01 -2.2839E+01  1.058E+00  7.4198E+00  2.5259E+00
  0.800  1.1272E+01  1.9111E-01 -2.3972E+01  1.058E+00  7.4857E+00  2.5542E+00
  0.900  1.1259E+01  2.0662E-01 -2.5053E+01  1.058E+00  7.5542E+00  2.5859E+00
  1.000  1.1244E+01  2.1976E-01 -2.6082E+01  1.058E+00  7.6233E+00  2.6209E+00
  1.100  1.1228E+01  2.3051E-01 -2.7062E+01  1.058E+00  7.6909E+00  2.6592E+00
  1.200  1.1210E+01  2.3888E-01 -2.7992E+01  1.058E+00  7.7548E+00  2.7007E+00
  1.300  1.1191E+01  2.4492E-01 -2.8875E+01  1.058E+00  7.8131E+00  2.7452E+00
  1.400  1.1171E+01  2.4869E-01 -2.9710E+01  1.058E+00  7.8641E+00  2.7927E+00
  1.500  1.1149E+01  2.5027E-01 -3.0498E+01  1.059E+00  7.9062E+00  2.8432E+00
  1.600  1.1126E+01  2.4974E-01 -3.1239E+01  1.059E+00  7.9384E+00  2.8965E+00
  1.700  1.1102E+01  2.4722E-01 -3.1934E+01  1.060E+00  7.9600E+00  2.9526E+00
  1.800  1.1076E+01  2.4284E-01 -3.2581E+01  1.061E+00  7.9709E+00  3.0114E+00
  1.900  1.1050E+01  2.3678E-01 -3.3180E+01  1.062E+00  7.9716E+00  3.0730E+00
  2.000  1.1022E+01  2.2925E-01 -3.3730E+01  1.063E+00  7.9632E+00  3.1372E+00
  2.200  1.0962E+01  2.1094E-01 -3.4677E+01  1.065E+00  7.9270E+00  3.2739E+00
  2.400  1.0897E+01  1.9117E-01 -3.5409E+01  1.068E+00  7.8851E+00  3.4216E+00
  2.600  1.0827E+01  1.7430E-01 -3.5908E+01  1.071E+00  7.8709E+00  3.5810E+00
  2.800  1.0719E+01  1.5804E-01 -3.6007E+01  1.050E+00  7.9369E+00  3.7653E+00
  3.000  1.0642E+01  1.7245E-01 -3.6454E+01  1.159E+00  5.5712E+00  3.9305E+00
  3.200  1.0627E+01  1.8989E-01 -3.7286E+01  1.193E+00  5.0010E+00  4.0649E+00
  3.400  1.0612E+01  2.0820E-01 -3.8099E+01  1.215E+00  4.7179E+00  4.2021E+00
  3.600  1.0583E+01  2.2243E-01 -3.8823E+01  1.225E+00  4.5795E+00  4.3474E+00
  3.800  1.0546E+01  2.2740E-01 -3.9497E+01  1.228E+00  4.5261E+00  4.4976E+00
  4.000  1.0504E+01  2.2533E-01 -4.0126E+01  1.227E+00  4.5274E+00  4.6524E+00
  4.200  1.0454E+01  2.1279E-01 -4.0710E+01  1.222E+00  4.5668E+00  4.8112E+00
  4.400  1.0399E+01  1.9461E-01 -4.1255E+01  1.215E+00  4.6345E+00  4.9738E+00
  4.600  1.0338E+01  1.7092E-01 -4.1769E+01  1.206E+00  4.7241E+00  5.1398E+00
  4.800  1.0273E+01  1.4440E-01 -4.2259E+01  1.195E+00  4.8314E+00  5.3087E+00
  5.000  1.0205E+01  1.1717E-01 -4.2741E+01  1.184E+00  4.9534E+00  5.4804E+00
  5.200  1.0133E+01  9.0321E-02 -4.3250E+01  1.173E+00  5.0878E+00  5.6545E+00
  5.400  1.0059E+01  6.6681E-02 -4.3830E+01  1.160E+00  5.2329E+00  5.8308E+00
  5.600  9.9847E+00  5.1129E-02 -4.4571E+01  1.149E+00  5.3874E+00  6.0090E+00
  5.800  9.9092E+00  4.9809E-02 -4.5425E+01  1.137E+00  5.5503E+00  6.1891E+00
  6.000  9.8339E+00  6.2182E-02 -4.6135E+01  1.126E+00  5.7208E+00  6.3707E+00
  6.500  9.6453E+00  1.1035E-01 -4.7149E+01  1.100E+00  6.1759E+00  6.8306E+00
  7.000  9.4548E+00  1.4946E-01 -4.7762E+01  1.075E+00  6.6662E+00  7.2976E+00
  7.500  9.2596E+00  1.6922E-01 -4.8221E+01  1.051E+00  7.1864E+00  7.7699E+00
  8.000  9.0610E+00  1.7216E-01 -4.8588E+01  1.029E+00  7.7328E+00  8.2465E+00
  8.500  8.8626E+00  1.6457E-01 -4.8890E+01  1.011E+00  8.3023E+00  8.7266E+00
  9.000  8.6691E+00  1.5085E-01 -4.9132E+01  9.968E-01  8.8930E+00  9.2094E+00
