 beta-PtO2, orthorhombic, PDF# 43-1045          Feff8L (EXAFS)       0.1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.303 Rnm= 1.388 L3 shell
 Pot 1 Z=78 Rmt= 1.307 Rnm= 1.400
 Pot 2 Z= 8 Rmt= 0.993 Rnm= 1.061
 Gam_ch=5.171E+00 H-L exch
 Mu= 6.451E+00 kf=2.428E+00 Vint=-1.600E+01 Rs_int= 1.494
 PATH  Rmax=10.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   51      icalc       2
 -----------------------------------------------------------------------
   4   4.000   4.7516    2.2502    6.45059 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
    -1.1972    1.5885   -0.0000  2   8 O
    -1.0447    3.8577   -1.5680  2   8 O
    -1.1972    1.5885   -0.0000  2   8 O
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -0.000  1.1322E+01  2.8596E-05 -9.6139E+00  1.058E+00  7.1667E+00  2.4316E+00
  0.100  1.1322E+01  1.9844E-02 -1.0549E+01  1.058E+00  7.1725E+00  2.4336E+00
  0.200  1.1319E+01  3.9336E-02 -1.1449E+01  1.058E+00  7.1896E+00  2.4395E+00
  0.300  1.1315E+01  5.8138E-02 -1.2316E+01  1.058E+00  7.2177E+00  2.4492E+00
  0.400  1.1310E+01  7.5945E-02 -1.3151E+01  1.058E+00  7.2559E+00  2.4628E+00
  0.500  1.1303E+01  9.2493E-02 -1.3953E+01  1.058E+00  7.3032E+00  2.4802E+00
  0.600  1.1294E+01  1.0757E-01 -1.4723E+01  1.058E+00  7.3583E+00  2.5012E+00
  0.700  1.1284E+01  1.2101E-01 -1.5462E+01  1.058E+00  7.4198E+00  2.5259E+00
  0.800  1.1272E+01  1.3271E-01 -1.6169E+01  1.058E+00  7.4857E+00  2.5542E+00
  0.900  1.1259E+01  1.4263E-01 -1.6847E+01  1.058E+00  7.5542E+00  2.5859E+00
  1.000  1.1244E+01  1.5075E-01 -1.7495E+01  1.058E+00  7.6233E+00  2.6209E+00
  1.100  1.1228E+01  1.5710E-01 -1.8114E+01  1.058E+00  7.6909E+00  2.6592E+00
  1.200  1.1210E+01  1.6176E-01 -1.8705E+01  1.058E+00  7.7548E+00  2.7007E+00
  1.300  1.1191E+01  1.6480E-01 -1.9268E+01  1.058E+00  7.8131E+00  2.7452E+00
  1.400  1.1171E+01  1.6634E-01 -1.9804E+01  1.058E+00  7.8641E+00  2.7927E+00
  1.500  1.1149E+01  1.6649E-01 -2.0312E+01  1.059E+00  7.9062E+00  2.8432E+00
  1.600  1.1126E+01  1.6536E-01 -2.0794E+01  1.059E+00  7.9384E+00  2.8965E+00
  1.700  1.1102E+01  1.6307E-01 -2.1249E+01  1.060E+00  7.9600E+00  2.9526E+00
  1.800  1.1076E+01  1.5975E-01 -2.1678E+01  1.061E+00  7.9709E+00  3.0114E+00
  1.900  1.1050E+01  1.5550E-01 -2.2081E+01  1.062E+00  7.9716E+00  3.0730E+00
  2.000  1.1022E+01  1.5044E-01 -2.2458E+01  1.063E+00  7.9632E+00  3.1372E+00
  2.200  1.0962E+01  1.3830E-01 -2.3132E+01  1.065E+00  7.9270E+00  3.2739E+00
  2.400  1.0897E+01  1.2413E-01 -2.3699E+01  1.068E+00  7.8851E+00  3.4216E+00
  2.600  1.0827E+01  1.0855E-01 -2.4152E+01  1.071E+00  7.8709E+00  3.5810E+00
  2.800  1.0719E+01  8.9678E-02 -2.4427E+01  1.050E+00  7.9369E+00  3.7653E+00
  3.000  1.0642E+01  9.3094E-02 -2.4817E+01  1.159E+00  5.5712E+00  3.9305E+00
  3.200  1.0627E+01  8.4643E-02 -2.5332E+01  1.193E+00  5.0010E+00  4.0649E+00
  3.400  1.0612E+01  7.4042E-02 -2.5790E+01  1.215E+00  4.7179E+00  4.2021E+00
  3.600  1.0583E+01  6.3052E-02 -2.6178E+01  1.225E+00  4.5795E+00  4.3474E+00
  3.800  1.0546E+01  5.3116E-02 -2.6512E+01  1.228E+00  4.5261E+00  4.4976E+00
  4.000  1.0504E+01  4.4763E-02 -2.6807E+01  1.227E+00  4.5274E+00  4.6524E+00
  4.200  1.0454E+01  3.7958E-02 -2.7069E+01  1.222E+00  4.5668E+00  4.8112E+00
  4.400  1.0399E+01  3.2467E-02 -2.7312E+01  1.215E+00  4.6345E+00  4.9738E+00
  4.600  1.0338E+01  2.8060E-02 -2.7544E+01  1.206E+00  4.7241E+00  5.1398E+00
  4.800  1.0273E+01  2.4428E-02 -2.7769E+01  1.195E+00  4.8314E+00  5.3087E+00
  5.000  1.0205E+01  2.1361E-02 -2.7989E+01  1.184E+00  4.9534E+00  5.4804E+00
  5.200  1.0133E+01  1.8706E-02 -2.8205E+01  1.173E+00  5.0878E+00  5.6545E+00
  5.400  1.0059E+01  1.6358E-02 -2.8415E+01  1.160E+00  5.2329E+00  5.8308E+00
  5.600  9.9847E+00  1.4251E-02 -2.8621E+01  1.149E+00  5.3874E+00  6.0090E+00
  5.800  9.9092E+00  1.2362E-02 -2.8819E+01  1.137E+00  5.5503E+00  6.1891E+00
  6.000  9.8339E+00  1.0678E-02 -2.9012E+01  1.126E+00  5.7208E+00  6.3707E+00
  6.500  9.6453E+00  7.2623E-03 -2.9459E+01  1.100E+00  6.1759E+00  6.8306E+00
  7.000  9.4548E+00  4.8326E-03 -2.9851E+01  1.075E+00  6.6662E+00  7.2976E+00
