 Structure from AMCSD, AMS_ID: 11157            Feff8L (EXAFS)       0.1
 Mineral Name: Platinum
 Journal: Crystal Structures 1, pp. 7-83 (1963)
 Authors: Wyckoff R W G
 Title1:  Second edition. Interscience Publishers, New York, New York
 Title2:  Cubic closest packed, ccp, structure
 Formula:    Pt
 SpaceGroup: Fm-3m
 # sites:    1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.463 Rnm= 1.499 L3 shell
 Pot 1 Z=78 Rmt= 1.477 Rnm= 1.515
 Gam_ch=5.171E+00 H-L exch
 Mu=-2.659E-01 kf=2.036E+00 Vint=-1.605E+01 Rs_int= 1.782
 PATH  Rmax= 7.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   14      icalc       2
 -----------------------------------------------------------------------
   4  12.000   5.5481    2.8630   -0.26592 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  3.600  1.0749E+01  3.9914E+00 -2.8340E+01  1.240E+00  4.2519E+00  4.1092E+00
  3.800  1.0705E+01  4.0040E+00 -2.8729E+01  1.229E+00  4.3217E+00  4.2702E+00
  4.000  1.0655E+01  3.8901E+00 -2.9110E+01  1.219E+00  4.4189E+00  4.4353E+00
  4.200  1.0597E+01  3.5990E+00 -2.9478E+01  1.206E+00  4.5375E+00  4.6040E+00
  4.400  1.0534E+01  3.2526E+00 -2.9841E+01  1.192E+00  4.6734E+00  4.7760E+00
  4.600  1.0466E+01  2.8645E+00 -3.0203E+01  1.179E+00  4.8238E+00  4.9508E+00
  4.800  1.0394E+01  2.4913E+00 -3.0575E+01  1.165E+00  4.9866E+00  5.1281E+00
  5.000  1.0318E+01  2.1524E+00 -3.0972E+01  1.152E+00  5.1602E+00  5.3076E+00
  5.200  1.0240E+01  1.9248E+00 -3.1397E+01  1.139E+00  5.3432E+00  5.4891E+00
  5.400  1.0161E+01  1.8040E+00 -3.1845E+01  1.126E+00  5.5348E+00  5.6723E+00
  5.600  1.0080E+01  1.8276E+00 -3.2269E+01  1.115E+00  5.7341E+00  5.8570E+00
  5.800  9.9998E+00  1.9525E+00 -3.2637E+01  1.103E+00  5.9404E+00  6.0431E+00
  6.000  9.9192E+00  2.1289E+00 -3.2938E+01  1.092E+00  6.1532E+00  6.2304E+00
  6.500  9.7174E+00  2.5323E+00 -3.3452E+01  1.065E+00  6.7104E+00  6.7030E+00
  7.000  9.5139E+00  2.6785E+00 -3.3766E+01  1.039E+00  7.2996E+00  7.1808E+00
  7.500  9.3080E+00  2.6008E+00 -3.3971E+01  1.016E+00  7.9166E+00  7.6624E+00
  8.000  9.1019E+00  2.3790E+00 -3.4100E+01  9.961E-01  8.5583E+00  8.1471E+00
  8.500  8.8990E+00  2.0923E+00 -3.4159E+01  9.811E-01  9.2225E+00  8.6341E+00
  9.000  8.7004E+00  1.8056E+00 -3.4138E+01  9.691E-01  9.9071E+00  9.1231E+00
  9.500  8.5062E+00  1.5784E+00 -3.4038E+01  9.590E-01  1.0611E+01  9.6136E+00
 10.000  8.3169E+00  1.4588E+00 -3.3876E+01  9.509E-01  1.1332E+01  1.0105E+01
 11.000  7.9551E+00  1.5767E+00 -3.3554E+01  9.400E-01  1.2824E+01  1.1092E+01
 12.000  7.6147E+00  1.9628E+00 -3.3419E+01  9.333E-01  1.4374E+01  1.2081E+01
 13.000  7.2942E+00  2.3500E+00 -3.3427E+01  9.290E-01  1.5978E+01  1.3072E+01
 14.000  6.9931E+00  2.7199E+00 -3.3483E+01  9.270E-01  1.7632E+01  1.4065E+01
 15.000  6.7092E+00  3.1504E+00 -3.3592E+01  9.257E-01  1.9330E+01  1.5060E+01
 16.000  6.4424E+00  3.5308E+00 -3.3789E+01  9.251E-01  2.1070E+01  1.6055E+01
 17.000  6.1899E+00  3.5792E+00 -3.4032E+01  9.236E-01  2.2848E+01  1.7051E+01
 18.000  5.9504E+00  3.3684E+00 -3.4248E+01  9.221E-01  2.4663E+01  1.8047E+01
 19.000  5.7210E+00  3.0979E+00 -3.4431E+01  9.213E-01  2.6512E+01  1.9044E+01
 20.000  5.5025E+00  2.8585E+00 -3.4590E+01  9.212E-01  2.8393E+01  2.0041E+01
